"INT J INFORM MANAGE","J ASSOC INF SYST","26"
"INFORM SYST J","J ASSOC INF SYST","25"
"J INF TECHNOL","J ASSOC INF SYST","25"
"J STRATEGIC INF SYST","J ASSOC INF SYST","24"
"INFORM TECHNOL PEOPL","J ASSOC INF SYST","20"
"INFORM SYST FRONT","J ASSOC INF SYST","19"
"BUS INFORM SYST ENG+","J ASSOC INF SYST","14"
"DATA BASE ADV INF SY","J ASSOC INF SYST","14"
"ELECTRON COMMER R A","J ASSOC INF SYST","14"
"ACM C COMP COOP","J ASSOC INF SYST","13"
"ELECTRON MARK","J ASSOC INF SYST","13"
"INT J INF TECHNOL SY","J ASSOC INF SYST","13"
"J MANAGE INFORM SYST","J ASSOC INF SYST","13"
"J ORGAN END USER COM","J ASSOC INF SYST","13"
"J ASSOC INF SCI TECH","J ASSOC INF SYST","12"
"J ELECTRON COMMER RE","J ASSOC INF SYST","12"
"PROCEDIA COMPUT SCI","J ASSOC INF SYST","12"
"34 ANN CHI C HUM","J ASSOC INF SYST","11"
"SCI TECHNOL STUD","J ASSOC INF SYST","11"
"BUS PROCESS MANAG J","J ASSOC INF SYST","10"
"J BUS RES","J ASSOC INF SYST","10"
"AUSTRALAS J INF SYST","J ASSOC INF SYST","9"
"INFORM SYST MANAGE","J ASSOC INF SYST","9"
"J ENTERP INF MANAG","J ASSOC INF SYST","9"
"LECT NOTES BUS INF P","J ASSOC INF SYST","9"
"COGENT BUS MANAG","J ASSOC INF SYST","8"
"COMPUT EDUC","J ASSOC INF SYST","8"
"INF SYST E-BUS MANAG","J ASSOC INF SYST","8"
"INFORM ORGAN-UK","J ASSOC INF SYST","8"
"INFORM TECHNOL DEV","J ASSOC INF SYST","8"
"INT ENTREP MANAG J","J ASSOC INF SYST","8"
"INT J MOB COMMUN","J ASSOC INF SYST","8"
"GOV INFORM Q","J ASSOC INF SYST","7"
"IFIP ADV INF COMM TE","J ASSOC INF SYST","7"
"J COMPUT INFORM SYST","J ASSOC INF SYST","7"
"J DECIS SYST","J ASSOC INF SYST","7"
"J RETAIL CONSUM SERV","J ASSOC INF SYST","7"
"TELEMAT INFORM","J ASSOC INF SYST","7"
"AFR J INF SYST","J ASSOC INF SYST","6"
"ASLIB J INFORM MANAG","J ASSOC INF SYST","6"
"IEEE T ENG MANAGE","J ASSOC INF SYST","6"
"IEEE T PROF COMMUN","J ASSOC INF SYST","6"
"INT J CONTEMP HOSP M","J ASSOC INF SYST","6"
"INT J E-COLLAB","J ASSOC INF SYST","6"
"INT J ELECTRON COMM","J ASSOC INF SYST","6"
"INT J HOSP MANAG","J ASSOC INF SYST","6"
"INT J MED INFORM","J ASSOC INF SYST","6"
"IJISPM-INT J INF SYS","J ASSOC INF SYST","5"
"IND MANAGE DATA SYST","J ASSOC INF SYST","5"
"INF RESOUR MANAG J","J ASSOC INF SYST","5"
"INFORM SOFTWARE TECH","J ASSOC INF SYST","5"
"INFORM TECHNOL MANAG","J ASSOC INF SYST","5"
"INT J PROJ MANAG","J ASSOC INF SYST","5"
"COMPUT IND","J ASSOC INF SYST","4"
"COMPUT SECUR","J ASSOC INF SYST","4"
"INF COMPUT SECUR","J ASSOC INF SYST","4"
"INFORM COMMUN SOC","J ASSOC INF SYST","4"
"INNOV PUBLIC SECT","J ASSOC INF SYST","4"
"INT J INNOV TECHNOL","J ASSOC INF SYST","4"
"INTERNET RES","J ASSOC INF SYST","4"
"J EDUC COMPUT RES","J ASSOC INF SYST","4"
"J GLOB INF MANAG","J ASSOC INF SYST","4"
"J GLOB INF TECH MAN","J ASSOC INF SYST","4"
"J INTERNET COMMER","J ASSOC INF SYST","4"
"J ORG COMP ELECT COM","J ASSOC INF SYST","4"
"J TRAVEL RES","J ASSOC INF SYST","4"
"SCIENTOMETRICS","J ASSOC INF SYST","4"
"TECHNOL ANAL STRATEG","J ASSOC INF SYST","4"
"TOURISM MANAGE","J ASSOC INF SYST","4"
"2016 3 INT C COMP","J ASSOC INF SYST","3"
"ACM COMPUT SURV","J ASSOC INF SYST","3"
"ASIA PAC MANAG REV","J ASSOC INF SYST","3"
"COGN TECHNOL WORK","J ASSOC INF SYST","3"
"COMMUN RES","J ASSOC INF SYST","3"
"CONF BUS INFORM","J ASSOC INF SYST","3"
"CONSTR ECON BUILD","J ASSOC INF SYST","3"
"ELECTRON COMMER RES","J ASSOC INF SYST","3"
"ENTERP INF SYST-UK","J ASSOC INF SYST","3"
"FRONT PSYCHOL","J ASSOC INF SYST","3"
"GROUP DECIS NEGOT","J ASSOC INF SYST","3"
"HUM FACTOR ERGON MAN","J ASSOC INF SYST","3"
"IEEE INT C INT SEC","J ASSOC INF SYST","3"
"INT J BANK MARK","J ASSOC INF SYST","3"
"INT J PROD RES","J ASSOC INF SYST","3"
"INT J SERV TECHNOL M","J ASSOC INF SYST","3"
"INT REV RES OPEN DIS","J ASSOC INF SYST","3"
"INZ EKON","J ASSOC INF SYST","3"
"J BUS ETHICS","J ASSOC INF SYST","3"
"J INF TECHNOL RES","J ASSOC INF SYST","3"
"J KNOWL MANAG","J ASSOC INF SYST","3"
"J SYST SOFTWARE","J ASSOC INF SYST","3"
"NEW REV HYPERMEDIA M","J ASSOC INF SYST","3"
"ONLINE INFORM REV","J ASSOC INF SYST","3"
"ORGAN SCI","J ASSOC INF SYST","3"
"P 2016 ACM SIGMIS C","J ASSOC INF SYST","3"
"P NORD 16 9 NORD C","J ASSOC INF SYST","3"
"PERFORM IMPROV Q","J ASSOC INF SYST","3"
"REC MANAG J","J ASSOC INF SYST","3"
"REQUIR ENG","J ASSOC INF SYST","3"
"SCI CULT-UK","J ASSOC INF SYST","3"
"STRATEG CHANG","J ASSOC INF SYST","3"
"STRATEG OUTSOURCING","J ASSOC INF SYST","3"
"SUSTAINABILITY-BASEL","J ASSOC INF SYST","3"
"TECHNOL FORECAST SOC","J ASSOC INF SYST","3"
"15 WUH INT C EB","J ASSOC INF SYST","2"
"2016 IEEE INT C MAN","J ASSOC INF SYST","2"
"AEBMR ADV ECON","J ASSOC INF SYST","2"
"ANNU REV ORGAN PSYCH","J ASSOC INF SYST","2"
"ASIA PAC J MARKET LO","J ASSOC INF SYST","2"
"ASIAN J BUS ACCOUNT","J ASSOC INF SYST","2"
"BENCHMARKING","J ASSOC INF SYST","2"
"BRIT J EDUC TECHNOL","J ASSOC INF SYST","2"
"DATA KNOWL ENG","J ASSOC INF SYST","2"
"DECISION SCI","J ASSOC INF SYST","2"
"ELECTRON LIBR","J ASSOC INF SYST","2"
"ETR&D-EDUC TECH RES","J ASSOC INF SYST","2"
"EUR RES MANAG BUS EC","J ASSOC INF SYST","2"
"FED CONF COMPUT SCI","J ASSOC INF SYST","2"
"FUTURE GENER COMP SY","J ASSOC INF SYST","2"
"I C SERV SYST SERV M","J ASSOC INF SYST","2"
"IC P 13 INT JOINT C","J ASSOC INF SYST","2"
"IEEE INT ENTERP","J ASSOC INF SYST","2"
"INF TECHNOL INT DEV","J ASSOC INF SYST","2"
"INN MAN ED EXC VIS","J ASSOC INF SYST","2"
"INT ARCH PHOTOGRAMM","J ASSOC INF SYST","2"
"INT DES ENG TECHN","J ASSOC INF SYST","2"
"INT J ACCOUNT INF MA","J ASSOC INF SYST","2"
"INT J ACCOUNT INF SY","J ASSOC INF SYST","2"
"INT J ENTERP INF SYS","J ASSOC INF SYST","2"
"INT J GEN SYST","J ASSOC INF SYST","2"
"INT J HEALTHC INF SY","J ASSOC INF SYST","2"
"INT J HUM-COMPUT INT","J ASSOC INF SYST","2"
"INT J HUM-COMPUT ST","J ASSOC INF SYST","2"
"INT J INNOV MANAG","J ASSOC INF SYST","2"
"INT J LEARN TECHNOL","J ASSOC INF SYST","2"
"INT J LOGIST MANAG","J ASSOC INF SYST","2"
"INT J MOB HUM COMPUT","J ASSOC INF SYST","2"
"INT J OPER PROD MAN","J ASSOC INF SYST","2"
"INT J ORGAN ANAL","J ASSOC INF SYST","2"
"INT J PROD ECON","J ASSOC INF SYST","2"
"INTERACT COMPUT","J ASSOC INF SYST","2"
"INTERACT DES ARCHIT","J ASSOC INF SYST","2"
"INTERACT LEARN ENVIR","J ASSOC INF SYST","2"
"IT PROF","J ASSOC INF SYST","2"
"J AIR TRANSP MANAG","J ASSOC INF SYST","2"
"J CASES INF TECHNOL","J ASSOC INF SYST","2"
"J CLEAN PROD","J ASSOC INF SYST","2"
"J COMPUT HIGH EDUC","J ASSOC INF SYST","2"
"J CULT HERIT MANAG S","J ASSOC INF SYST","2"
"J EDUC ADMIN","J ASSOC INF SYST","2"
"J HOSP MARKET MANAG","J ASSOC INF SYST","2"
"J HOSP TOUR RES","J ASSOC INF SYST","2"
"J HOSP TOUR TECHNOL","J ASSOC INF SYST","2"
"J INTELL MANUF","J ASSOC INF SYST","2"
"J INTERACT MARK","J ASSOC INF SYST","2"
"J MANUF TECHNOL MANA","J ASSOC INF SYST","2"
"J PERS SELL SALES M","J ASSOC INF SYST","2"
"J UNIVERS COMPUT SCI","J ASSOC INF SYST","2"
"KNOWL MAN RES PRACT","J ASSOC INF SYST","2"
"L N INF SYST ORGAN","J ASSOC INF SYST","2"
"LEADERSH HEALTH SERV","J ASSOC INF SYST","2"
"LECT NOTES ARTIF INT","J ASSOC INF SYST","2"
"MANAG RES REV","J ASSOC INF SYST","2"
"MANAGE DECIS","J ASSOC INF SYST","2"
"MANAGE SCI","J ASSOC INF SYST","2"
"MIS Q EXEC","J ASSOC INF SYST","2"
"OPEN LEARN","J ASSOC INF SYST","2"
"P 16 EUR C EG EC","J ASSOC INF SYST","2"
"P 2016 CHIN MARK","J ASSOC INF SYST","2"
"P 2016 IEEE S SERV","J ASSOC INF SYST","2"
"P IEEE S SECUR PRIV","J ASSOC INF SYST","2"
"PLOS ONE","J ASSOC INF SYST","2"
"PROC ECON FINANC","J ASSOC INF SYST","2"
"PROGRAM-ELECTRON LIB","J ASSOC INF SYST","2"
"PSYCHOL MARKET","J ASSOC INF SYST","2"
"RBGN-REV BRAS GEST N","J ASSOC INF SYST","2"
"SAFETY SCI","J ASSOC INF SYST","2"
"SCI TECHNOL HUM VAL","J ASSOC INF SYST","2"
"SOC BEHAV PERSONAL","J ASSOC INF SYST","2"
"STRATEGIC MANAGE J","J ASSOC INF SYST","2"
"TRANSFORM GOV-PEOPLE","J ASSOC INF SYST","2"
"TRANSPORT J","J ASSOC INF SYST","2"
"TRANSPORT RES C-EMER","J ASSOC INF SYST","2"
"WHATS AH SERV RES","J ASSOC INF SYST","2"
"J ASSOC INF SYST","MIS QUART","210"
"J ASSOC INF SYST","INFORM SYST RES","101"
"J ASSOC INF SYST","J MANAGE INFORM SYST","58"
"J ASSOC INF SYST","J ASSOC INF SYST","54"
"J ASSOC INF SYST","ACAD MANAGE REV","44"
"J ASSOC INF SYST","COMMUN ACM","35"
"J ASSOC INF SYST","INFORM MANAGE-AMSTER","34"
"J ASSOC INF SYST","EUR J INFORM SYST","33"
"J ASSOC INF SYST","MANAGE SCI","28"
"J ASSOC INF SYST","ORGAN SCI","27"
"J ASSOC INF SYST","INFORM SYST J","25"
"J ASSOC INF SYST","STRATEGIC MANAGE J","23"
"J ASSOC INF SYST","J INF TECHNOL","22"
"J ASSOC INF SYST","ORGAN BEHAV HUM DEC","22"
"J ASSOC INF SYST","DECIS SUPPORT SYST","20"
"J ASSOC INF SYST","HDB MIXED METHODS SO","20"
"J ASSOC INF SYST","J PERS SOC PSYCHOL","20"
"J ASSOC INF SYST","ACAD MANAGE J","19"
"J ASSOC INF SYST","HARVARD BUS REV","19"
"J ASSOC INF SYST","COMMUNICATIONS ASS I","18"
"J ASSOC INF SYST","ADMIN SCI QUART","16"
"J ASSOC INF SYST","COMPUT HUM BEHAV","16"
"J ASSOC INF SYST","J APPL PSYCHOL","15"
"J ASSOC INF SYST","J MIX METHOD RES","14"
"J ASSOC INF SYST","DECISION SCI","13"
"J ASSOC INF SYST","HUM COMMUN RES","13"
"J ASSOC INF SYST","**NON-TRADITIONAL**","12"
"J ASSOC INF SYST","J MARKETING RES","12"
"J ASSOC INF SYST","PSYCHOL REV","12"
"J ASSOC INF SYST","IEEE T SOFTWARE ENG","11"
"J ASSOC INF SYST","P INT C INF SYST","11"
"J ASSOC INF SYST","PSYCHOL BULL","10"
"J ASSOC INF SYST","J BUS ETHICS","9"
"J ASSOC INF SYST","J COMPUT INFORM SYST","9"
"J ASSOC INF SYST","J MARKETING","9"
"J ASSOC INF SYST","J STRATEGIC INF SYST","9"
"J ASSOC INF SYST","THESIS","9"
"J ASSOC INF SYST","ENERG ECON","8"
"J ASSOC INF SYST","J CONSUM RES","7"
"J ASSOC INF SYST","J MANAGE","7"
"J ASSOC INF SYST","MANAGE INFORM SY","7"
"J ASSOC INF SYST","SCIENCE","7"
"J ASSOC INF SYST","BUS ETHICS Q","6"
"J ASSOC INF SYST","COMPUT SECUR","6"
"J ASSOC INF SYST","DATA BASE ADV INF SY","6"
"J ASSOC INF SYST","IEEE INTELL SYST","6"
"J ASSOC INF SYST","INFORM TECHNOL PEOPL","6"
"J ASSOC INF SYST","INT J HUM-COMPUT ST","6"
"J ASSOC INF SYST","LECT NOTES COMPUT SC","6"
"J ASSOC INF SYST","MIT SLOAN MANAGE REV","6"
"J ASSOC INF SYST","ORG CONTROL","6"
"J ASSOC INF SYST","P 19 AM C INF SYST","6"
"J ASSOC INF SYST","SCIENTOMETRICS","6"
"J ASSOC INF SYST","ACCOUNT ORG SOC","5"
"J ASSOC INF SYST","ANNU REV SOCIOL","5"
"J ASSOC INF SYST","BUS INFORM SYST ENG+","5"
"J ASSOC INF SYST","CAMBRIDGE HDB MULTIM","5"
"J ASSOC INF SYST","COGNITIVE SCI","5"
"J ASSOC INF SYST","EXTREME PROGRAMMING","5"
"J ASSOC INF SYST","FORBES","5"
"J ASSOC INF SYST","HANDB QUAL RES","5"
"J ASSOC INF SYST","HUM RELAT","5"
"J ASSOC INF SYST","IEEE T ENG MANAGE","5"
"J ASSOC INF SYST","J AM SOC INF SCI TEC","5"
"J ASSOC INF SYST","MIS Q EXEC","5"
"J ASSOC INF SYST","NEUROIMAGE","5"
"J ASSOC INF SYST","P HAW INT C SYST SCI","5"
"J ASSOC INF SYST","ADV EXP SOC PSYCHOL","4"
"J ASSOC INF SYST","AM ECON REV","4"
"J ASSOC INF SYST","AM J SOCIOL","4"
"J ASSOC INF SYST","AM SOCIOL REV","4"
"J ASSOC INF SYST","BEHAV INFORM TECHNOL","4"
"J ASSOC INF SYST","COMMUNICATION","4"
"J ASSOC INF SYST","COMPUT FRAUD SECUR","4"
"J ASSOC INF SYST","COMPUTING","4"
"J ASSOC INF SYST","EDUC PSYCHOL-US","4"
"J ASSOC INF SYST","ENERG POLICY","4"
"J ASSOC INF SYST","GARTNER","4"
"J ASSOC INF SYST","IEEE T KNOWL DATA EN","4"
"J ASSOC INF SYST","INFORM SYST","4"
"J ASSOC INF SYST","INT J ELECTRON COMM","4"
"J ASSOC INF SYST","INT J INFORM MANAGE","4"
"J ASSOC INF SYST","J FINANC ECON","4"
"J ASSOC INF SYST","J MIS","4"
"J ASSOC INF SYST","J SERV RES-US","4"
"J ASSOC INF SYST","J SOC ISSUES","4"
"J ASSOC INF SYST","LEARN INSTR","4"
"J ASSOC INF SYST","NATURE","4"
"J ASSOC INF SYST","ORGAN STUD","4"
"J ASSOC INF SYST","PSYCHOMETRIC THEOR","4"
"J ASSOC INF SYST","REQUIR ENG","4"
"J ASSOC INF SYST","RES ORGAN BEHAV","4"
"J ASSOC INF SYST","SCAND J INFOR","4"
"J ASSOC INF SYST","ACAD OF MANAGEMEN","3"
"J ASSOC INF SYST","ACM T INFORM SYST","3"
"J ASSOC INF SYST","ACTA PSYCHOL","3"
"J ASSOC INF SYST","ADMINISTRATIVE SCI","3"
"J ASSOC INF SYST","ANNU REV PSYCHOL","3"
"J ASSOC INF SYST","APPL COGNITIVE PSYCH","3"
"J ASSOC INF SYST","BLACKWELL HDB JUDGME","3"
"J ASSOC INF SYST","BRIT J HEALTHCARE CO","3"
"J ASSOC INF SYST","BRIT J MANAGE","3"
"J ASSOC INF SYST","CALIF MANAGE REV","3"
"J ASSOC INF SYST","COMMUN AIS","3"
"J ASSOC INF SYST","COMMUN MONOGR","3"
"J ASSOC INF SYST","COMMUNICATIONS AIS","3"
"J ASSOC INF SYST","COMPUT EDUC","3"
"J ASSOC INF SYST","COMPUT WEEKLY","3"
"J ASSOC INF SYST","CORPORATE COMMUNICAT","3"
"J ASSOC INF SYST","DATA KNOWL ENG","3"
"J ASSOC INF SYST","ELECTRON MARK","3"
"J ASSOC INF SYST","ENERGY","3"
"J ASSOC INF SYST","HUM BRAIN MAPP","3"
"J ASSOC INF SYST","IBM SYST J","3"
"J ASSOC INF SYST","IEEE T PROF COMMUN","3"
"J ASSOC INF SYST","INFORM MANAGE CO","3"
"J ASSOC INF SYST","INFORM ORGAN-UK","3"
"J ASSOC INF SYST","INFORM PROCESS MANAG","3"
"J ASSOC INF SYST","INFORM SYST MANAGE","3"
"J ASSOC INF SYST","INT J MAN MACH STUD","3"
"J ASSOC INF SYST","INT JOURNA","3"
"J ASSOC INF SYST","J APPL SOC PSYCHOL","3"
"J ASSOC INF SYST","J BUS COMMUNICA","3"
"J ASSOC INF SYST","J EXP SOC PSYCHOL","3"
"J ASSOC INF SYST","J INTERACT MARK","3"
"J ASSOC INF SYST","J OPER RES SOC","3"
"J ASSOC INF SYST","J PUBLIC POLICY MARK","3"
"J ASSOC INF SYST","J SYST SOFTWARE","3"
"J ASSOC INF SYST","JAMA-J AM MED ASSOC","3"
"J ASSOC INF SYST","JOURNAL OF APPLIED P","3"
"J ASSOC INF SYST","JOURNAL OF EXPERIMEN","3"
"J ASSOC INF SYST","MANAGE ACCOUNT RES","3"
"J ASSOC INF SYST","MANAGE DECIS","3"
"J ASSOC INF SYST","MAT ORG SOCIAL INTER","3"
"J ASSOC INF SYST","MENT MODELS","3"
"J ASSOC INF SYST","ONLINE INFORM REV","3"
"J ASSOC INF SYST","P 35 INT C INF SYST","3"
"J ASSOC INF SYST","P AM C INF SYST","3"
"J ASSOC INF SYST","P ANN HICSS","3"
"J ASSOC INF SYST","P EUR C INF SYST","3"
"J ASSOC INF SYST","P NATL ACAD SCI USA","3"
"J ASSOC INF SYST","PERS PSYCHOL","3"
"J ASSOC INF SYST","PLOS ONE","3"
"J ASSOC INF SYST","Q J ECON","3"
"J ASSOC INF SYST","RES DESIGNS QUALITAT","3"
"J ASSOC INF SYST","RES SCH","3"
"J ASSOC INF SYST","SLOAN MANAGE REV","3"
"J ASSOC INF SYST","SOC NETWORKS","3"
"J ASSOC INF SYST","STAT POWER ANAL BEHA","3"
"J ASSOC INF SYST","WIRED","3"
"J ASSOC INF SYST","WORKING PAP","3"
"J ASSOC INF SYST","1 MONDAY","2"
"J ASSOC INF SYST","ACAD MANAG LEARN EDU","2"
"J ASSOC INF SYST","ACAD MANAGE EXEC","2"
"J ASSOC INF SYST","ACAD MANAGE PERSPECT","2"
"J ASSOC INF SYST","ACCOUNT REV","2"
"J ASSOC INF SYST","ACCOUNTING MANAGEMEN","2"
"J ASSOC INF SYST","ACM T DATABASE SYST","2"
"J ASSOC INF SYST","ADV PSYCHOL HUMAN IN","2"
"J ASSOC INF SYST","AM C INF SYST SAN FR","2"
"J ASSOC INF SYST","AM PSYCHOL","2"
"J ASSOC INF SYST","BA TIMES","2"
"J ASSOC INF SYST","BASICS QUAL R","2"
"J ASSOC INF SYST","BEHAV RES METHODS","2"
"J ASSOC INF SYST","BIG DATA NEXT FRONTI","2"
"J ASSOC INF SYST","BIOSCIENCE","2"
"J ASSOC INF SYST","CLIN PSYCHOL-SCI PR","2"
"J ASSOC INF SYST","COMMUN RES","2"
"J ASSOC INF SYST","CONTINUOUS INTEGRATI","2"
"J ASSOC INF SYST","CREATIVITY RES J","2"
"J ASSOC INF SYST","ECON J","2"
"J ASSOC INF SYST","ECONOMETRICA","2"
"J ASSOC INF SYST","EDUC PSYCHOL MEAS","2"
"J ASSOC INF SYST","EDUC PSYCHOL REV","2"
"J ASSOC INF SYST","ELECTR POW SYST RES","2"
"J ASSOC INF SYST","ELECTRON COMMER R A","2"
"J ASSOC INF SYST","ENGAGED SCHOLARSHIP","2"
"J ASSOC INF SYST","EUR JOURNAL OF","2"
"J ASSOC INF SYST","FUND DATABAS","2"
"J ASSOC INF SYST","GUARDIAN","2"
"J ASSOC INF SYST","HANDB SOC PSYCHOL","2"
"J ASSOC INF SYST","IEEE SOFTWARE","2"
"J ASSOC INF SYST","IEEE T ON","2"
"J ASSOC INF SYST","INFORM SOC","2"
"J ASSOC INF SYST","INFORM TECHNOL MA","2"
"J ASSOC INF SYST","INNOVATORS DILEMMA N","2"
"J ASSOC INF SYST","IT PROF","2"
"J ASSOC INF SYST","J ABNORM SOC PSYCH","2"
"J ASSOC INF SYST","J APPL BEHAV SCI","2"
"J ASSOC INF SYST","J BUS","2"
"J ASSOC INF SYST","J BUS STRAT","2"
"J ASSOC INF SYST","J CLIN PSYCHOL","2"
"J ASSOC INF SYST","J COMPUT-MEDIAT COMM","2"
"J ASSOC INF SYST","J CONSUM PSYCHOL","2"
"J ASSOC INF SYST","J DATABASE MANAGE","2"
"J ASSOC INF SYST","J END USER COMPUTING","2"
"J ASSOC INF SYST","J INFORM SYSTEMS","2"
"J ASSOC INF SYST","J LANG SOC PSYCHOL","2"
"J ASSOC INF SYST","J MANAGE STUD","2"
"J ASSOC INF SYST","J OCCUP ORGAN PSYCH","2"
"J ASSOC INF SYST","J ORG COMP ELECT COM","2"
"J ASSOC INF SYST","J ORGAN END USER COM","2"
"J ASSOC INF SYST","J POLIT ECON","2"
"J ASSOC INF SYST","J PSYCHOL","2"
"J ASSOC INF SYST","J RES CRIME DELINQ","2"
"J ASSOC INF SYST","J RISK UNCERTAINTY","2"
"J ASSOC INF SYST","JOURNAL OF CONSUMER","2"
"J ASSOC INF SYST","JOURNAL OF PERSONALI","2"
"J ASSOC INF SYST","JOURNAL OF THE ASSOC","2"
"J ASSOC INF SYST","JUDGMENT UNCERTAINTY","2"
"J ASSOC INF SYST","LEARN AND INSTRUC","2"
"J ASSOC INF SYST","MANAGE INFORM","2"
"J ASSOC INF SYST","MANAGE ORGAN REV","2"
"J ASSOC INF SYST","MARKET SCI","2"
"J ASSOC INF SYST","MEM COGNITION","2"
"J ASSOC INF SYST","MOD DATABASE MANA","2"
"J ASSOC INF SYST","MULTIVAR DATA AN","2"
"J ASSOC INF SYST","NAT NEUROSCI","2"
"J ASSOC INF SYST","NETWORK NEWS","2"
"J ASSOC INF SYST","NEW YORK TIMES","2"
"J ASSOC INF SYST","ORG DECISION MAKING","2"
"J ASSOC INF SYST","P 15 AM C INF SYST","2"
"J ASSOC INF SYST","P 18 INT C WORLD WID","2"
"J ASSOC INF SYST","P 20 INT C INF SYST","2"
"J ASSOC INF SYST","P 6 ACM INT C KNOWL","2"
"J ASSOC INF SYST","P ANN HAW INT C SYST","2"
"J ASSOC INF SYST","P PAC AS C INF SYST","2"
"J ASSOC INF SYST","PERS SOC PSYCHOL B","2"
"J ASSOC INF SYST","PERSPECT PSYCHOL SCI","2"
"J ASSOC INF SYST","POWER MINDFUL LEARNI","2"
"J ASSOC INF SYST","PSYCHOL LEARN MOTIV","2"
"J ASSOC INF SYST","PSYCHOMETRIKA","2"
"J ASSOC INF SYST","QUAL DATA ANA","2"
"J ASSOC INF SYST","QUAL METHODS","2"
"J ASSOC INF SYST","QUAL QUANT","2"
"J ASSOC INF SYST","QUAL REP","2"
"J ASSOC INF SYST","QUAL RES","2"
"J ASSOC INF SYST","READINGS HUM COMPU","2"
"J ASSOC INF SYST","SCI ACTION","2"
"J ASSOC INF SYST","SCI AM","2"
"J ASSOC INF SYST","SENSEMAKING ORG","2"
"J ASSOC INF SYST","SMALL GR RES","2"
"J ASSOC INF SYST","SOC COGNITION","2"
"J ASSOC INF SYST","SOC FORCES","2"
"J ASSOC INF SYST","STRATEGIC MANAGE","2"
"J ASSOC INF SYST","STRUCT EQU MODELING","2"
"J ASSOC INF SYST","THEOR COGNITIVE DIS","2"
"J ASSOC INF SYST","TIME","2"
"J ASSOC INF SYST","WHAT WE DO","2"
"P ANN HICSS","MIS QUART","660"
"COMMUN ASSOC INF SYS","MIS QUART","282"
"INT J INFORM MANAGE","MIS QUART","261"
"LECT NOTES COMPUT SC","MIS QUART","257"
"EUR J INFORM SYST","MIS QUART","233"
"INFORM DEV","MIS QUART","233"
"DECIS SUPPORT SYST","MIS QUART","212"
"J STRATEGIC INF SYST","MIS QUART","198"
"J BUS RES","MIS QUART","183"
"INFORM TECHNOL PEOPL","MIS QUART","136"
"INFORM SYST FRONT","MIS QUART","135"
"ELECTRON COMMER R A","MIS QUART","122"
"BEHAV INFORM TECHNOL","MIS QUART","117"
"J INF TECHNOL","MIS QUART","117"
"J MANAGE INFORM SYST","MIS QUART","107"
"IND MANAGE DATA SYST","MIS QUART","102"
"TELEMAT INFORM","MIS QUART","102"
"J ASSOC INF SCI TECH","MIS QUART","101"
"DATA BASE ADV INF SY","MIS QUART","100"
"J KNOWL MANAG","MIS QUART","96"
"INFORM SYST MANAGE","MIS QUART","94"
"INT J ELECTRON COMM","MIS QUART","91"
"INFORM SYST J","MIS QUART","90"
"J COMPUT INFORM SYST","MIS QUART","90"
"PROCEDIA COMPUT SCI","MIS QUART","88"
"GOV INFORM Q","MIS QUART","85"
"J DECIS SYST","MIS QUART","85"
"BUS INFORM SYST ENG+","MIS QUART","77"
"INTERNET RES","MIS QUART","75"
"INF SYST E-BUS MANAG","MIS QUART","74"
"LECT NOTES BUS INF P","MIS QUART","74"
"J ENTERP INF MANAG","MIS QUART","70"
"J ORGAN END USER COM","MIS QUART","69"
"ELECTRON MARK","MIS QUART","67"
"J RETAIL CONSUM SERV","MIS QUART","63"
"TECHNOL FORECAST SOC","MIS QUART","63"
"J ELECTRON COMMER RE","MIS QUART","59"
"COMPUT EDUC","MIS QUART","57"
"FRONT PSYCHOL","MIS QUART","57"
"INT J HUM-COMPUT INT","MIS QUART","54"
"J INF KNOWL MANAG","MIS QUART","54"
"INT J CONTEMP HOSP M","MIS QUART","53"
"INFORM TECHNOL DEV","MIS QUART","52"
"COMPUT SECUR","MIS QUART","51"
"INT J MOB COMMUN","MIS QUART","51"
"J CLEAN PROD","MIS QUART","51"
"INT J ACCOUNT INF SY","MIS QUART","49"
"INT J OPER PROD MAN","MIS QUART","49"
"INT J MED INFORM","MIS QUART","48"
"COGENT BUS MANAG","MIS QUART","47"
"INN MAN ED EXC VIS","MIS QUART","47"
"15 WUH INT C EB","MIS QUART","46"
"AUSTRALAS J INF SYST","MIS QUART","44"
"BUS PROCESS MANAG J","MIS QUART","44"
"DECISION SCI","MIS QUART","44"
"INT J BANK MARK","MIS QUART","44"
"INT J PROD ECON","MIS QUART","44"
"J BUS ETHICS","MIS QUART","44"
"ASLIB J INFORM MANAG","MIS QUART","43"
"ELECTRON COMMER RES","MIS QUART","43"
"INFORM TECHNOL MANAG","MIS QUART","43"
"ONLINE INFORM REV","MIS QUART","43"
"J SYST SOFTWARE","MIS QUART","42"
"KNOWL MAN RES PRACT","MIS QUART","42"
"TOURISM MANAGE","MIS QUART","42"
"IFIP ADV INF COMM TE","MIS QUART","41"
"INT J HOSP MANAG","MIS QUART","41"
"J GLOB INF MANAG","MIS QUART","41"
"P 2016 ACM SIGMIS C","MIS QUART","41"
"IEEE T PROF COMMUN","MIS QUART","40"
"MANAGE SCI","MIS QUART","40"
"INT J PROJ MANAG","MIS QUART","39"
"J ORG COMP ELECT COM","MIS QUART","37"
"ENTERP INF SYST-UK","MIS QUART","36"
"INF RESOUR MANAG J","MIS QUART","36"
